hadith_id,hadith,source_hadith_id,source_name,Hadith_number,Chapter_English,English_Hadith,Chapter_Arabic,Arabic_Hadith
4.0,عَنْ جَابِرِ بْنِ عَبْدِ اللَّهِ - رضي الله عنهما - وَهُوَ يُحَدِّثُ عَنْ فَتْرَةِ الْوَحْيِ فَقَالَ فِيْ حَدِيْثِهِ: «بَيْنَا أَنَا أَمْشِي سَمِعْتُ صَوْتًا مِنَ السَّمَاءِ فَرَفَعْتُ بَصَرِي قِبَلَ السَّمَاءِ فَإِذَا الْمَلَكُ الَّذِي جَاءَنِي بِحِرَاءٍ قَاعِدٌ عَلَى كُرْسِيٍّ بَيْنَ السَّمَاءِ وَالأَرْضِ، فرُعِبتُ مِنْهُ فَجِئْتُ أَهْلِي فَقُلْتُ زَمِّلُوْنِيْ، زَمِّلُوْنِيْ، فَأَنْزَلَ اللَّهُ تَعَالَى: {يَا أَيُّهَا الْمُدَّثِّرُ قُمْ فَأَنْذِرْ} إِلَى قَوْلِهِ: {وَالرُّجْزَ فَاهْجُرْ} فَحَمِيَ الْوَحْيُ وَتَتَابَعَ».,4,بخاري,,,,,
38.0,عَنِ الْبَرَاءِ بْنِ عَازِبٍ - رضي الله عنه - أَنَّ النَّبِيَّ - صلى الله عليه وسلم - كَانَ أَوَّلَ مَا قَدِمَ الْمَدِينَةَ نَزَلَ عَلَى أَجْدَادِهِ -أَوْ قَالَ: أَخْوَالِهِ- مِنَ الأَنْصَارِ، وَأَنَّهُ صَلَّى قِبَلَ بَيْتِ الْمَقْدِسِ سِتَّةَ عَشَرَ شَهْرًا، أَوْ سَبْعَةَ عَشَرَ شَهْرًا، وَكَانَ يُعْجِبُهُ أَنْ  تَكُونَ قِبْلَتُهُ قِبَلَ الْبَيْتِ، وَأَنَّهُ صَلَّى أَوَّلَ صَلاةٍ صَلاهَا صَلاةَ الْعَصْرِ، وَصَلَّى مَعَهُ قَوْمٌ، فَخَرَجَ رَجُلٌ مِمَّنْ صَلَّى مَعَهُ فَمَرَّ عَلَى أَهْلِ مَسْجِدٍ وَهُمْ رَاكِعُونَ، فَقَالَ: أَشْهَدُ بِاللَّهِ لَقَدْ صَلَّيْتُ مَعَ رَسُولِ اللَّهِ - صلى الله عليه وسلم - قِبَلَ مَكَّةَ، فَدَارُوْا كَمَا هُمْ قِبَلَ الْبَيْتِ، وَكَانَتِ الْيَهُودُ قَدْ أَعْجَبَهُمْ إِذْ كَانَ يُصَلِّي قِبَلَ بَيْتِ الْمَقْدِسِ وَأَهْلُ الْكِتَابِ، فَلَمَّا وَلَّى وَجْهَهُ قِبَلَ الْبَيْتِ أَنْكَرُوا ذَلِكَ.,40,بخاري,,,,,
262.0,عَنْ جَابِرِ بْنِ عَبْدِ الله قَالَ: كَانَ رَسُولُ الله - صلى الله عليه وسلم - يُصَلِّي عَلَى رَاحِلَتِهِ حَيْثُ تَوَجَّهَتْ، فَإِذَا أَرَادَ الْفَرِيضَةَ نَزَلَ فَاسْتَقْبَلَ الْقِبْلَةَ.,400,بخاري,400,Prayers (Salat),"Narrated `Abdullah: The Prophet (ﷺ) prayed (and the sub-narrator Ibrahim said, ""I do not know whether he prayed more or lessthan usual""), and when he had finished the prayers he was asked, ""O Allah's Messenger (ﷺ)! Has there beenany change in the prayers?"" He said, ""What is it?' The people said, ""You have prayed so much and somuch."" So the Prophet (ﷺ) bent his legs, faced the Qibla and performed two prostration's (of Sahu) andfinished his prayers with Taslim (by turning his face to right and left saying: 'As-Salamu `Alaikum-Warahmat-ullah'). When he turned his face to us he said, ""If there had been anything changed in theprayer, surely I would have informed you but I am a human being like you and liable to forget likeyou. So if I forget remind me and if anyone of you is doubtful about his prayer, he should follow whathe thinks to be correct and complete his prayer accordingly and finish it and do two prostrations (ofSahu).",كتاب الصلاة,"حَدَّثَنَا عُثْمَانُ، قَالَ حَدَّثَنَا جَرِيرٌ، عَنْ مَنْصُورٍ، عَنْ إِبْرَاهِيمَ، عَنْ عَلْقَمَةَ، قَالَ قَالَ عَبْدُ اللَّهِ صَلَّى النَّبِيُّ صلى الله عليه وسلم ـ قَالَ إِبْرَاهِيمُ لاَ أَدْرِي زَادَ أَوْ نَقَصَ ـ فَلَمَّا سَلَّمَ قِيلَ لَهُ يَا رَسُولَ اللَّهِ، أَحَدَثَ فِي الصَّلاَةِ شَىْءٌ قَالَ ‏""‏ وَمَا ذَاكَ ‏""‏‏.‏ قَالُوا صَلَّيْتَ كَذَا وَكَذَا‏.‏ فَثَنَى رِجْلَيْهِ وَاسْتَقْبَلَ الْقِبْلَةَ، وَسَجَدَ سَجْدَتَيْنِ ثُمَّ سَلَّمَ، فَلَمَّا أَقْبَلَ عَلَيْنَا بِوَجْهِهِ قَالَ ‏""‏ إِنَّهُ لَوْ حَدَثَ فِي الصَّلاَةِ شَىْءٌ لَنَبَّأْتُكُمْ بِهِ، وَلَكِنْ إِنَّمَا أَنَا بَشَرٌ مِثْلُكُمْ، أَنْسَى كَمَا تَنْسَوْنَ، فَإِذَا نَسِيتُ فَذَكِّرُونِي، وَإِذَا شَكَّ أَحَدُكُمْ فِي صَلاَتِهِ فَلْيَتَحَرَّى الصَّوَابَ، فَلْيُتِمَّ عَلَيْهِ ثُمَّ يُسَلِّمْ، ثُمَّ يَسْجُدْ سَجْدَتَيْنِ ‏""‏‏.‏"
1620.0,عَنِ الرُّبَيِّعِ بِنْتِ مُعَوِّذٍ - رضي الله عنها - قَالَتْ: دَخَلَ عَلَيَّ النَّبِيُّ - صلى الله عليه وسلم - غَدَاةَ بُنِيَ عَلَيَّ، فَجَلَسَ عَلَى فِرَاشِي كَمَجْلِسِكَ مِنِّي، وَجُوَيْرِيَاتٌ يَضْرِبْنَ بِالدُّفِّ يَنْدُبْنَ مَنْ قُتِلَ مِنْ آبَائِهِنَّ يَوْمَ بَدْرٍ، حَتَّى قَالَتْ جَارِيَةٌ: وَفِينَا نَبِيٌّ يَعْلَمُ مَا فِي غَدٍ، فَقَالَ النَّبِيُّ - صلى الله عليه وسلم -: «لا تَقُولِي هَكَذَا، وَقُولِي مَا كُنْتِ تَقُولِينَ».,4001,بخاري,,,,,
1621.0,عَنْ أَبِي طَلْحَةَ - رضي الله عنه - صَاحِبِ رَسُولِ اللَّهِ - صلى الله عليه وسلم - وَكَانَ قَدْ شَهِدَ بَدْرًا مَعَ رَسُولِ اللَّهِ - صلى الله عليه وسلم - أَنَّهُ قَالَ: «لا تَدْخُلُ الْمَلائِكَةُ بَيْتًا فِيهِ كَلْبٌ وَلا صُورَةٌ».,4002,بخاري,,,,,
1622.0,عَنِ عَبْدِ اللَّهِ بْنَ عُمَرَ - رضي الله عنهما - قَالَ: حِينَ تَأَيَّمَتْ حَفْصَةُ بِنْتُ عُمَرَ مِنْ خُنَيْسِ بْنِ حُذَافَةَ السَّهْمِيِّ، وَكَانَ مِنْ أَصْحَابِ رَسُولِ اللَّهِ - صلى الله عليه وسلم - قَدْ شَهِدَ بَدْرًا تُوُفِّيَ بِالْمَدِينَةِ، قَالَ عُمَرُ: فَلَقِيتُ عُثْمَانَ بْنَ عَفَّانَ فَعَرَضْتُ عَلَيْهِ حَفْصَةَ فَقُلْتُ: إِنْ شِئْتَ أَنْكَحْتُكَ حَفْصَةَ بِنْتَ عُمَرَ، قَالَ: سَأَنْظُرُ فِي أَمْرِي، فَلَبِثْتُ لَيَالِيَ فَقَالَ: قَدْ بَدَا لِي أَنْ لا أَتَزَوَّجَ يَوْمِي هَذَا، قَالَ عُمَرُ: فَلَقِيتُ أَبَا بَكْرٍ فَقُلْتُ: إِنْ شِئْتَ أَنْكَحْتُكَ حَفْصَةَ بِنْتَ عُمَرَ، فَصَمَتَ أَبُو بَكْرٍ فَلَمْ يَرْجِعْ إِلَيَّ شَيْئًا، فَكُنْتُ عَلَيْهِ أَوْجَدَ مِنِّي عَلَى عُثْمَانَ، فَلَبِثْتُ لَيَالِيَ، ثُمَّ خَطَبَهَا رَسُولُ اللَّهِ - صلى الله عليه وسلم - فَأَنْكَحْتُهَا إِيَّاهُ، فَلَقِيَنِي أَبُو بَكْرٍ فَقَالَ: لَعَلَّكَ وَجَدْتَ عَلَيَّ حِينَ عَرَضْتَ عَلَيَّ حَفْصَةَ فَلَمْ أَرْجِعْ إِلَيْكَ؟ قُلْتُ: نَعَمْ، قَالَ: فَإِنَّهُ لَمْ يَمْنَعْنِي أَنْ أَرْجِعَ إِلَيْكَ فِيمَا عَرَضْتَ إِلَّا أَنِّي قَدْ عَلِمْتُ أَنَّ رَسُولَ اللَّهِ - صلى الله عليه وسلم - قَدْ ذَكَرَهَا، فَلَمْ أَكُنْ لأُفْشِيَ سِرَّ رَسُولِ اللَّهِ - صلى الله عليه وسلم -، وَلَوْ تَرَكَهَا لَقَبِلْتُهَا.,4005,بخاري,,,,,
1623.0,عَنْ أَبِي مَسْعُودٍ الْبَدْرِيِّ - رضي الله عنه - قَالَ: قَالَ رَسُولُ اللَّهِ - صلى الله عليه وسلم -: «الآيَتَانِ مِنْ آخِرِ سُورَةِ الْبَقَرَةِ مَنْ قَرَأَهُمَا فِي لَيْلَةٍ كَفَتَاهُ».,4008,بخاري,,,,,
263.0,عَنْ عَبْدِ الله بْنِ مَسْعُوْدٍ - رضي الله عنه - قَالَ: صَلَّى النَّبِيُّ - صلى الله عليه وسلم - قَالَ إِبْرَاهِيمُ الرَّاوِيُ عَنْ عَلْقَمَةَ الرَّاوِيِ عَنِ ابْنِ مَسْعُوْدٍ: لا أَدْرِي: زَادَ أَوْ نَقَصَ - فَلَمَّا سَلَّمَ قِيلَ لَهُ: يَا رَسُولَ الله، أَحَدَثَ فِي الصَّلاةِ شَيْءٌ؟ قَالَ: «وَمَا ذَاكَ؟» قَالُوا: صَلَّيْتَ كَذَا وَكَذَا، فَثَنَى رِجْلَيْهِ وَاسْتَقْبَلَ الْقِبْلَةَ وَسَجَدَ سَجْدَتَيْنِ ثُمَّ سَلَّمَ، فَلَمَّا أَقْبَلَ عَلَيْنَا بِوَجْهِهِ قَال: «إِنَّهُ لَوْ حَدَثَ فِي الصَّلاةِ شَيْءٌ لَنَبَّأْتُكُمْ بِهِ، وَلَكِنْ إِنَّمَا أَنَا بَشَرٌ مِثْلُكُمْ أَنْسَى كَمَا تَنْسَوْنَ، فَإِذَا نَسِيتُ فَذَكِّرُونِي، وَإِذَا شَكَّ أَحَدُكُمْ فِي صَلاتِهِ فَلْيَتَحَرَّ الصَّوَابَ فَلْيُتِمَّ عَلَيْهِ ثُمَّ لِيُسَلِّمْ ثُمَّ يَسْجُدُ سَجْدَتَيْنِ».,401,بخاري,401,Prayers (Salat),"Narrated `Umar (bin Al-Khattab): My Lord agreed with me in three things:-1. I said, ""O Allah's Messenger (ﷺ), I wish we took the station of Abraham as our praying place (for some ofour prayers). So came the Divine Inspiration: And take you (people) the station of Abraham as a placeof prayer (for some of your prayers e.g. two rak`at of Tawaf of Ka`ba)"". (2.125)-2. And as regards the (verse of) the veiling of the women, I said, 'O Allah's Messenger (ﷺ)! I wish youordered your wives to cover themselves from the men because good and bad ones talk to them.' So theverse of the veiling of the women was revealed.-3. Once the wives of the Prophet (ﷺ) made a united front against the Prophet (ﷺ) and I said to them, 'It maybe if he (the Prophet) divorced you, (all) that his Lord (Allah) will give him instead of you wivesbetter than you.' So this verse (the same as I had said) was revealed."" (66.5).",كتاب الصلاة,حَدَّثَنَا عَمْرُو بْنُ عَوْنٍ، قَالَ حَدَّثَنَا هُشَيْمٌ، عَنْ حُمَيْدٍ، عَنْ أَنَسٍ، قَالَ قَالَ عُمَرُ وَافَقْتُ رَبِّي فِي ثَلاَثٍ، فَقُلْتُ يَا رَسُولَ اللَّهِ لَوِ اتَّخَذْنَا مِنْ مَقَامِ إِبْرَاهِيمَ مُصَلًّى فَنَزَلَتْ ‏{‏وَاتَّخِذُوا مِنْ مَقَامِ إِبْرَاهِيمَ مُصَلًّى‏}‏ وَآيَةُ الْحِجَابِ قُلْتُ يَا رَسُولَ اللَّهِ، لَوْ أَمَرْتَ نِسَاءَكَ أَنْ يَحْتَجِبْنَ، فَإِنَّهُ يُكَلِّمُهُنَّ الْبَرُّ وَالْفَاجِرُ‏.‏ فَنَزَلَتْ آيَةُ الْحِجَابِ، وَاجْتَمَعَ نِسَاءُ النَّبِيِّ صلى الله عليه وسلم فِي الْغَيْرَةِ عَلَيْهِ فَقُلْتُ لَهُنَّ عَسَى رَبُّهُ إِنْ طَلَّقَكُنَّ أَنْ يُبَدِّلَهُ أَزْوَاجًا خَيْرًا مِنْكُنَّ‏.‏ فَنَزَلَتْ هَذِهِ الآيَةُ‏.‏
1624.0,عَنِ الْمِقْدَادِ بْنِ الأَسْوَدِ الْكِندِيِّ - رضي الله عنه - حَلِيف بَنِي زُهْرَةَ وَكَانَ مِمَّنْ شَهِدَ بَدْرًا مَعَ رَسُولِ اللَّهِ - صلى الله عليه وسلم - أَخْبَرَهُ أَنَّهُ قَالَ لِرَسُولِ اللَّهِ - صلى الله عليه وسلم -: أَرَأَيْتَ إِنْ لَقِيتُ رَجُلًا مِنَ الْكُفَّارِ فَاقْتَتَلْنَا فَضَرَبَ إِحْدَى يَدَيَّ بِالسَّيْفِ فَقَطَعَهَا ثُمَّ لاذَ مِنِّي بِشَجَرَةٍ فَقَالَ: أَسْلَمْتُ لِلَّهِ، أَأَقْتُلُهُ يَا رَسُولَ اللَّهِ بَعْدَ أَنْ قَالَهَا؟ فَقَالَ رَسُولُ اللَّهِ - صلى الله عليه وسلم -: «لا تَقْتُلْهُ». فَقَالَ: يَا رَسُولَ اللَّهِ إِنَّهُ قَطَعَ إِحْدَى يَدَيَّ ثُمَّ قَالَ ذَلِكَ بَعْدَ مَا قَطَعَهَا، فَقَالَ رَسُولُ اللَّهِ - صلى الله عليه وسلم -: «لا تَقْتُلْهُ، فَإِنْ قَتَلْتَهُ فَإِنَّهُ بِمَنْزِلَتِكَ قَبْلَ أَنْ تَقْتُلَهُ، وَإِنَّكَ بِمَنْزِلَتِهِ قَبْلَ أَنْ يَقُولَ كَلِمَتَهُ الَّتِي قَالَ».,4019,بخاري,,,,,
264.0,عَنْ عُمَرَ بْنِ الْخَطَّابِ - رضي الله عنه - قال: وَافَقْتُ رَبِّي فِي ثَلاثٍ: فَقُلْتُ: يَا رَسُولَ الله لَوِ اتَّخَذْنَا مِنْ مَقَامِ إِبْرَاهِيمَ مُصَلًّى فَنَزَلَتْ: {وَاتَّخِذُوا مِنْ مَقَامِ إِبْرَاهِيمَ مُصَلًّى}، وَآيَةُ الْحِجَابِ قُلْتُ: يَا رَسُولَ الله لَوْ أَمَرْتَ نِسَاءَكَ أَنْ يَحْتَجِبْنَ فَإِنَّهُ يُكَلِّمُهُنَّ الْبَرُّ وَالْفَاجِرُ فَنَزَلَتْ آيَةُ الْحِجَابِ، وَاجْتَمَعَ نِسَاءُ النَّبِيِّ - صلى الله عليه وسلم - فِي الْغَيْرَةِ عَلَيْهِ فَقُلْتُ لَهُنَّ: {عَسَى رَبُّهُ إِنْ طَلَّقَكُنَّ أَنْ يُبَدِّلَهُ أَزْوَاجًا خَيْرًا مِنْكُنَّ} فَنَزَلَتْ هَذِهِ الآيَةُ.,402,بخاري,402,Prayers (Salat),Narrated Anas: as above .,كتاب الصلاة,حَدَّثَنَا ابْنُ أَبِي مَرْيَمَ، قَالَ أَخْبَرَنَا يَحْيَى بْنُ أَيُّوبَ، قَالَ حَدَّثَنِي حُمَيْدٌ، قَالَ سَمِعْتُ أَنَسًا ، بِهَذَا‏.‏
1625.0,عَنْ جُبَيْرِ بْنِ مُطْعِمٍ - رضي الله عنه -: أَنَّ النَّبِيَّ - صلى الله عليه وسلم - قَالَ فِي أُسَارَى بَدْرٍ: «لَوْ كَانَ الْمُطْعِمُ بْنُ عَدِيٍّ حَيًّا ثُمَّ كَلَّمَنِي فِي هَؤُلاءِ النَّتْنَى لَتَرَكْتُهُمْ لَهُ».,4024,بخاري,,,,,
1626.0,عَنِ ابْنِ عُمَرَ - رضي الله عنهما - قَالَ: حَارَبَتِ النَّضِيرُ وَقُرَيْظَةُ، فَأَجْلَى بَنِي النَّضِيرِ وَأَقَرَّ قُرَيْظَةَ وَمَنَّ عَلَيْهِمْ، حَتَّى حَارَبَتْ قُرَيْظَةُ فَقَتَلَ رِجَالَهُمْ وَقَسَمَ نِسَاءَهُمْ وَأَوْلادَهُمْ وَأَمْوَالَهُمْ بَيْنَ الْمُسْلِمِينَ، إِلَّا بَعْضَهُمْ لَحِقُوا بِالنَّبِيِّ - صلى الله عليه وسلم - فَآمَنَهُمْ وَأَسْلَمُوا، وَأَجْلَى يَهُودَ الْمَدِينَةِ كُلَّهُمْ بَنِي قَيْنُقَاعَ وَهُمْ رَهْطُ عَبْدِ اللَّهِ بْنِ سَلَامٍ وَيَهُودَ بَنِي حَارِثَةَ وَكُلَّ يَهُودِ الْمَدِينَةِ.,4028,بخاري,,,,,
1627.0,وَعَنْهُ - رضي الله عنهما - قَالَ: حَرَّقَ رَسُولُ اللَّهِ - صلى الله عليه وسلم - نَخْلَ بَنِي النَّضِيرِ وَقَطَعَ، وَهِيَ الْبُوَيْرَةُ، فَنَزَلَتْ {مَا قَطَعْتُمْ مِنْ لِينَةٍ أَوْ تَرَكْتُمُوهَا قَائِمَةً عَلَى أُصُولِهَا فَبِإِذْنِ اللَّهِ}.,4031,بخاري,,,,,
1628.0,عَنْ عَائِشَةَ - رضي الله عنها - قَالَت: أَرْسَلَ أَزْوَاجُ النَّبِيِّ - صلى الله عليه وسلم - عُثْمَانَ إِلَى أَبِي بَكْرٍ يَسْأَلْنَهُ ثُمُنَهُنَّ مِمَّا أَفَاءَ اللَّهُ عَلَى رَسُولِهِ - صلى الله عليه وسلم - فَكُنْتُ أَنَا أَرُدُّهُنَّ فَقُلْتُ لَهُنَّ: أَلا تَتَّقِينَ اللَّهَ؟ أَلَمْ تَعْلَمْنَ أَنَّ النَّبِيَّ - صلى الله عليه وسلم - كَانَ يَقُولُ: «لا نُورَثُ، مَا تَرَكْنَا صَدَقَةٌ -يُرِيدُ بِذَلِكَ نَفْسَهُ- إِنَّمَا يَأْكُلُ آلُ مُحَمَّدٍ - صلى الله عليه وسلم - فِي هَذَا الْمَالِ». فَانْتَهَى أَزْوَاجُ النَّبِيِّ - صلى الله عليه وسلم - إِلَى مَا أَخْبَرَتْهُنَّ.,4034,بخاري,,,,,
1629.0,عَنْ جَابِرِ بْنِ عَبْدِ اللَّهِ - رضي الله عنهما - قَالَ: قَالَ رَسُولُ اللَّهِ - صلى الله عليه وسلم -: «مَنْ لِكَعْبِ بْنِ الأَشْرَفِ؟ فَإِنَّهُ قَدْ آذَى اللَّهَ وَرَسُولَهُ». فَقَامَ مُحَمَّدُ بْنُ مَسْلَمَةَ فَقَالَ: يَا رَسُولَ اللَّهِّ أَتُحِبُّ أَنْ أَقْتُلَهُ؟ قَالَ: نَعَمْ. قَالَ: فَأْذَنْ لِي أَنْ أَقُولَ شَيْئًا، قَالَ: «قُلْ». فَأَتَاهُ مُحَمَّدُ بْنُ مَسْلَمَةَ فَقَالَ: إِنَّ هَذَا الرَّجُلَ قَدْ سَأَلَنَا صَدَقَةً وَإِنَّهُ قَدْ عَنَّانَا وَإِنِّي قَدْ أَتَيْتُكَ أَسْتَسْلِفُكَ. قَالَ: وَأَيْضًا وَاللَّهِ لَتَمَلُّنَّهُ. قَالَ: إِنَّا قَدِ اتَّبَعْنَاهُ فَلا نُحِبُّ أَنْ نَدَعَهُ حَتَّى نَنْظُرَ إِلَى أَيِّ شَيْءٍ يَصِيرُ شَأْنُهُ، وَقَدْ أَرَدْنَا أَنْ تُسْلِفَنَا وَسْقًا أَوْ وَسْقَيْنِ. فَقَالَ: نَعَمِ ارْهَنُونِي، قَالُوا: أَيَّ شَيْءٍ تُرِيدُ؟ قَالَ: ارْهَنُونِي نِسَاءَكُمْ. قَالُوا: كَيْفَ نَرْهَنُكَ نِسَاءَنَا وَأَنْتَ أَجْمَلُ الْعَرَبِ؟ قَالَ: فَارْهَنُونِي أَبْنَاءَكُمْ. قَالُوا: كَيْفَ نَرْهَنُكَ أَبْنَاءَنَا فَيُسَبُّ أَحَدُهُمْ فَيُقَالُ: رُهِنَ بِوَسْقٍ أَوْ وَسْقَيْنِ؟ هَذَا عَارٌ عَلَيْنَا، وَلَكِنَّا نَرْهَنُكَ اللأْمَةَ، فَوَاعَدَهُ أَنْ يَأْتِيَهُ فَجَاءَهُ لَيْلًا وَمَعَهُ أَبُو نَائِلَةَ، وَهُوَ أَخُو كَعْبٍ مِنَ الرَّضَاعَةِ، فَدَعَاهُمْ إِلَى الْحِصْنِ فَنَزَلَ إِلَيْهِمْ، فَقَالَتْ لَهُ امْرَأَتُهُ: أَيْنَ تَخْرُجُ هَذِهِ السَّاعَةَ؟ فَقَالَ: إِنَّمَا هُوَ مُحَمَّدُ بْنُ مَسْلَمَةَ وَأَخِي أَبُو نَائِلَةَ. قَالَتْ: أَسْمَعُ صَوْتًا كَأَنَّهُ يَقْطُرُ مِنْهُ الدَّمُ. قَالَ: إِنَّمَا هُوَ أَخِي مُحَمَّدُ بْنُ مَسْلَمَةَ وَرَضِيعِي أَبُو نَائِلَةَ، إِنَّ الْكَرِيمَ لَوْ دُعِيَ إِلَى طَعْنَةٍ بِلَيْلٍ لأَجَابَ، قَالَ: وَيُدْخِلُ مُحَمَّدُ بْنُ مَسْلَمَةَ مَعَهُ رَجُلَيْنِ، وَفِيْ رِوَايَةٍ: أَبُو عَبْسِ بْنُ جَبْرٍ وَالْحَارِثُ بْنُ أَوْسٍ وَعَبَّادُ بْنُ بِشْرٍ، فَقَالَ: إِذَا مَا جَاءَ فَإِنِّي قَائِلٌ بِشَعَرِهِ فَأَشَمُّهُ، فَإِذَا رَأَيْتُمُونِي اسْتَمْكَنْتُ مِنْ رَأْسِهِ فَدُونَكُمْ فَاضْرِبُوهُ، وَقَالَ مَرَّةً: ثُمَّ أُشِمُّكُمْ، فَنَزَلَ إِلَيْهِمْ مُتَوَشِّحًا وَهُوَ يَنْفَحُ مِنْهُ رِيحُ الطِّيبِ فَقَالَ: مَا رَأَيْتُ كَالْيَوْمِ رِيحًا، أَيْ أَطْيَبَ، قَالَ: عِنْدِي  أَعْطَرُ نِسَاءِ الْعَرَبِ وَأَكْمَلُ الْعَرَبِ، فَقَالَ: أَتَأْذَنُ لِي أَنْ أَشُمَّ رَأْسَكَ، قَالَ: نَعَمْ، فَشَمَّهُ ثُمَّ أَشَمَّ أَصْحَابَهُ ثُمَّ قَالَ: أَتَأْذَنُ لِي، قَالَ: نَعَمْ، فَلَمَّا اسْتَمْكَنَ مِنْهُ، قَالَ: دُونَكُمْ، فَقَتَلُوهُ، ثُمَّ أَتَوُا النَّبِيَّ - صلى الله عليه وسلم - فَأَخْبَرُوهُ.,4037,بخاري,,,,,
1630.0,عَنِ الْبَرَاءِ - رضي الله عنه - قَالَ: بَعَثَ رَسُولُ اللَّهِ - صلى الله عليه وسلم - إِلَى أَبِي رَافِعٍ الْيَهُودِيِّ رِجَالًا مِنَ الأَنْصَارِ، فَأَمَّرَ عَلَيْهِمْ عَبْدَ اللَّهِ بْنَ عَتِيكٍ، وَكَانَ أَبُو رَافِعٍ يُؤْذِي رَسُولَ اللَّهِ - صلى الله عليه وسلم - وَيُعِينُ عَلَيْهِ، وَكَانَ فِي حِصْنٍ لَهُ بِأَرْضِ الْحِجَازِ، فَلَمَّا دَنَوْا مِنْهُ وَقَدْ غَرَبَتِ الشَّمْسُ وَرَاحَ النَّاسُ بِسَرْحِهِمْ، فَقَالَ عَبْدُ اللَّهِ لأَصْحَابِهِ: اجْلِسُوا مَكَانَكُمْ، فَإِنِّي مُنْطَلِقٌ وَمُتَلَطِّفٌ لِلْبَوَّابِ لَعَلِّي أَنْ أَدْخُلَ، فَأَقْبَلَ حَتَّى دَنَا مِنَ الْبَابِ، ثُمَّ تَقَنَّعَ بِثَوْبِهِ كَأَنَّهُ يَقْضِي حَاجَةً وَقَدْ دَخَلَ النَّاسُ، فَهَتَفَ بِهِ الْبَوَّابُ: يَا عَبْدَ اللَّهِ، إِنْ كُنْتَ تُرِيدُ أَنْ تَدْخُلَ فَادْخُلْ، فَإِنِّي أُرِيدُ أَنْ أُغْلِقَ الْبَابَ، فَدَخَلْتُ فَكَمَنْتُ، فَلَمَّا دَخَلَ النَّاسُ أَغْلَقَ الْبَابَ ثُمَّ عَلَّقَ الأَغَالِيقَ عَلَى وَتَدٍ، قَالَ: فَقُمْتُ إِلَى الأَقَالِيدِ فَأَخَذْتُهَا فَفَتَحْتُ الْبَابَ، وَكَانَ أَبُو رَافِعٍ يُسْمَرُ عِنْدَهُ، وَكَانَ فِي عَلالِيَّ لَهُ، فَلَمَّا ذَهَبَ عَنْهُ أَهْلُ سَمَرِهِ صَعِدْتُ إِلَيْهِ فَجَعَلْتُ كُلَّمَا فَتَحْتُ بَابًا أَغْلَقْتُ عَلَيَّ مِنْ دَاخِلٍ، قُلْتُ: إِنِ الْقَوْمُ نَذِرُوا بِي، لَمْ يَخْلُصُوا إِلَيَّ حَتَّى أَقْتُلَهُ، فَانْتَهَيْتُ إِلَيْهِ، فَإِذَا هُوَ فِي بَيْتٍ مُظْلِمٍ وَسْطَ عِيَالِهِ، لا أَدْرِي أَيْنَ هُوَ مِنَ الْبَيْتِ، فَقُلْتُ: يَا أَبَا رَافِعٍ، قَالَ: مَنْ هَذَا؟ فَأَهْوَيْتُ نَحْوَ الصَّوْتِ فَأَضْرِبُهُ ضَرْبَةً بِالسَّيْفِ وَأَنَا دَهِشٌ، فَمَا أَغْنَيْتُ شَيْئًا، وَصَاحَ فَخَرَجْتُ مِنَ الْبَيْتِ فَأَمْكُثُ غَيْرَ بَعِيدٍ، ثُمَّ دَخَلْتُ إِلَيْهِ فَقُلْتُ: مَا هَذَا الصَّوْتُ يَا أَبَا رَافِعٍ؟ فَقَالَ: لأمِّكَ الْوَيْلُ، إِنَّ رَجُلًا فِي الْبَيْتِ ضَرَبَنِي قَبْلُ بِالسَّيْفِ، قَالَ: فَأَضْرِبُهُ ضَرْبَةً أَثْخَنَتْهُ وَلَمْ أَقْتُلْهُ، ثُمَّ وَضَعْتُ ظِبَةَ السَّيْفِ فِي بَطْنِهِ حَتَّى أَخَذَ فِي ظَهْرِهِ، فَعَرَفْتُ أَنِّي قَتَلْتُهُ، فَجَعَلْتُ أَفْتَحُ الأبْوَابَ بَابًا بَابًا حَتَّى انْتَهَيْتُ إِلَى دَرَجَةٍ لَهُ فَوَضَعْتُ رِجْلِي وَأَنَا أُرَى أَنِّي قَدِ انْتَهَيْتُ إِلَى الأرْضِ، فَوَقَعْتُ فِي لَيْلَةٍ مُقْمِرَةٍ فَانْكَسَرَتْ سَاقِي، فَعَصَبْتُهَا بِعِمَامَةٍ ثُمَّ انْطَلَقْتُ حَتَّى جَلَسْتُ عَلَى الْبَابِ فَقُلْتُ: لا أَخْرُجُ اللَّيْلَةَ حَتَّى أَعْلَمَ أَقَتَلْتُهُ. فَلَمَّا صَاحَ الدِّيكُ قَامَ النَّاعِي عَلَى السُّورِ فَقَالَ: أَنْعَى أَبَا رَافِعٍ تَاجِرَ أَهْلِ الْحِجَازِ، فَانْطَلَقْتُ إِلَى  أَصْحَابِي فَقُلْتُ: النَّجَاءَ فَقَدْ قَتَلَ اللَّهُ أَبَا رَافِعٍ، فَانْتَهَيْتُ إِلَى النَّبِيِّ - صلى الله عليه وسلم - فَحَدَّثْتُهُ فَقَالَ: «ابْسُطْ رِجْلَكَ». فَبَسَطْتُ رِجْلِي فَمَسَحَهَا فَكَأَنَّهَا لَمْ أَشْتَكِهَا قَطُّ.,4039,بخاري,,,,,
